Session, Time, Freq (MHz), KrakenSDR ID, Latitude, Longitude, Bearing, Direction
(5, '2024-10-13T22:55:00.894806', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:00.893368', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:00.899081', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:01.360172', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:01.364624', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:01.370131', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:01.368764', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:01.762561', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:01.765067', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:01.764130', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:01.768028', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:02.186588', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:02.186861', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:02.190268', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:02.189087', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:02.632297', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:02.634682', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:02.633594', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:02.637719', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:03.066990', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:03.069562', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:03.068386', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:03.075584', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:03.510904', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:03.513396', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:03.512175', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:03.516542', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:03.946914', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:03.949230', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:03.948447', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:03.954683', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:04.380264', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:04.382704', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:04.381989', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:04.385922', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:04.832366', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:04.849583', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:04.866814', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:04.853662', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:05.253746', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:05.255581', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:05.254686', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:05.261753', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:05.690252', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:05.695545', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:10.506843', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:10.509436', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:10.929630', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:10.931796', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:11.368007', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:11.372921', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:11.803242', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:11.805598', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:12.262902', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:12.267602', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:12.685541', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:12.690446', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:13.119628', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:13.122054', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:13.550948', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:13.553601', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:14.029879', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:14.039797', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:14.435841', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:14.438954', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:14.871116', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:14.873323', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:15.317209', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:15.331730', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:15.730947', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:15.732766', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:16.178520', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:16.180361', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:16.621732', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:16.623634', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:17.047340', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:17.049395', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:17.494005', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:17.495993', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:17.918840', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:17.921404', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:18.352094', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:18.354412', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:18.799834', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:18.802256', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:19.243123', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:19.245010', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:19.679341', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:19.681309', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:20.167170', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:20.175057', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:20.550556', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:20.552401', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:20.980355', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:20.982570', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:21.417722', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:21.419807', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:21.852211', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:21.855222', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:22.290803', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:22.292960', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:22.737517', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:22.739464', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:23.163061', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:23.165017', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:23.599750', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 6.0)
(5, '2024-10-13T22:55:23.601658', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 6.0)
(5, '2024-10-13T22:55:24.056588', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 6.0)
(5, '2024-10-13T22:55:24.058516', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 6.0)
(5, '2024-10-13T22:55:24.487015', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 6.0)
(5, '2024-10-13T22:55:24.539106', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 6.0)
(5, '2024-10-13T22:55:24.920291', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:24.922154', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:25.344681', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:25.347141', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:25.786848', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:25.788806', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:26.210090', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:26.213649', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:26.663811', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:26.667930', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:27.091803', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:27.094789', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:27.534962', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:27.536938', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:27.971131', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:27.973204', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:28.417916', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:28.419899', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(5, '2024-10-13T22:55:28.842923', 101.5, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(5, '2024-10-13T22:55:28.845013', 101.5, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(6, '2024-10-13 19:55:29', None, None, None, None, None, None)
(6, '2024-10-13T22:55:29.289004', 67.28, 2, 47.131840148609655, 37.454905671766035, 140.0, 7.0)
(6, '2024-10-13T22:55:29.291239', 67.28, 1, 47.152155637669935, 37.51730917399983, 180.0, 7.0)
(6, '2024-10-13T22:55:29.729849', 67.28, 2, 47.131840148609655, 37.454905671766035, 140.0, 8.0)
(6, '2024-10-13T22:55:29.731821', 67.28, 1, 47.152155637669935, 37.51730917399983, 180.0, 8.0)
(7, '2024-10-13 19:56:26', None, None, None, None, None, None)
(7, '2024-10-13T22:56:28.929789', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 288.0)
(7, '2024-10-13T22:56:28.932085', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 288.0)
(7, '2024-10-13T22:56:30.013481', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 288.0)
(7, '2024-10-13T22:56:30.015414', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 288.0)
(7, '2024-10-13T22:56:32.986901', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 306.0)
(7, '2024-10-13T22:56:32.988965', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 306.0)
(7, '2024-10-13T22:56:33.277406', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:33.279513', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:33.723515', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:33.725822', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:34.159194', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:34.161051', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:34.597444', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:34.599424', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:35.033318', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:35.035201', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:35.469411', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:35.471317', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:35.905709', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:35.907647', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:36.349706', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:36.351602', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:36.776015', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:36.778099', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:37.230374', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:37.232536', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:37.666087', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:37.668137', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:38.081979', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:38.083945', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:38.527215', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:38.531152', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:38.970410', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:38.972125', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:39.402536', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:39.404588', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:39.837708', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:39.839706', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:40.281324', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:40.283221', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:40.718845', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 308.0)
(7, '2024-10-13T22:56:40.721127', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 308.0)
(7, '2024-10-13T22:56:41.162293', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 307.0)
(7, '2024-10-13T22:56:41.164242', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 307.0)
(7, '2024-10-13T22:56:41.588132', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 308.0)
(7, '2024-10-13T22:56:41.589992', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 308.0)
(7, '2024-10-13T22:56:42.024414', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 307.0)
(7, '2024-10-13T22:56:42.026259', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 307.0)
(7, '2024-10-13T22:56:42.463953', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 307.0)
(7, '2024-10-13T22:56:42.466084', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 307.0)
(7, '2024-10-13T22:56:42.907007', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 307.0)
(7, '2024-10-13T22:56:42.908843', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 307.0)
(7, '2024-10-13T22:56:43.344599', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:43.346506', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:43.780917', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:43.782922', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:44.215634', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:44.217422', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:44.646926', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:44.649297', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:45.081178', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:45.083172', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:45.517639', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:45.519520', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:45.965155', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:45.967134', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:46.405442', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:46.407472', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:46.841355', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:46.843257', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:47.277482', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:47.279514', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:47.703363', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:47.705806', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:48.146365', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:48.148352', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:48.573306', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:48.575208', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:49.009405', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:49.011454', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:49.457966', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:49.459762', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:49.890152', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:49.892036', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:50.334391', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:50.336478', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:50.760697', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:50.762591', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:51.207476', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:51.209478', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:51.643657', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:51.645681', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:52.081154', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:52.083314', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:52.516893', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:52.518749', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:52.951200', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 309.0)
(7, '2024-10-13T22:56:52.953215', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 309.0)
(7, '2024-10-13T22:56:53.385126', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:53.387199', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:53.821985', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:53.823986', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:54.268470', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:54.270380', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:54.705546', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:54.707422', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
(7, '2024-10-13T22:56:55.142196', 88.4, 2, 47.131840148609655, 37.454905671766035, 140.0, 310.0)
(7, '2024-10-13T22:56:55.144119', 88.4, 1, 47.152155637669935, 37.51730917399983, 180.0, 310.0)
